time=0.000000000, qpos=[2.75 0], qvel=[0 0], normal_force=0.0, tangential_force=0.0, Fctrl=[9.9999999999997868 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.999999999999787), damping_force=np.float64(0.0), contact_flag=True, gap=0.0, contact_distance=0.0, rho=nan, mode=BOUNDARY, phase=SETTLE
time=3.776625000, qpos=[2.7511945007082557 0], qvel=[0.14842992941891744 0], normal_force=23.319121962157716, tangential_force=0.0, Fctrl=[5.7788181575019095 0], support_pos=np.float64(2.7542093398280496), support_vel=np.float64(0.24056256400918297), spring_force=np.float64(3.014839119793944), damping_force=np.float64(2.7639790377079656), contact_flag=True, gap=-0.0011945007082556636, contact_distance=-0.0011945007082556636, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.776750000, qpos=[2.7512127803821862 0], qvel=[0.14623739144333547 0], normal_force=23.22251174826856, tangential_force=0.0, Fctrl=[5.8598122615468666 0], support_pos=np.float64(2.754239417280124), support_vel=np.float64(0.24067657023030783), spring_force=np.float64(3.0266368979376956), damping_force=np.float64(2.833175363609171), contact_flag=True, gap=-0.001212780382186196, contact_distance=-0.001212780382186196, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.776875000, qpos=[2.7512307887639373 0], qvel=[0.14406705400749525 0], normal_force=23.127064948477894, tangential_force=0.0, Fctrl=[5.9404080398789683 0], support_pos=np.float64(2.7542695089458635), support_vel=np.float64(0.24078998260592116), spring_force=np.float64(3.038720181926191), damping_force=np.float64(2.901687857952777), contact_flag=True, gap=-0.0012307887639373405, contact_distance=-0.0012307887639373405, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.777000000, qpos=[2.7512485286041741 0], qvel=[0.14191872189392038 0], normal_force=23.032771789755905, tangential_force=0.0, Fctrl=[6.0206085157142679 0], support_pos=np.float64(2.7542996147510204), support_vel=np.float64(0.24090280085618804), spring_force=np.float64(3.051086146846238), damping_force=np.float64(2.96952236886803), contact_flag=True, gap=-0.0012485286041741261, contact_distance=-0.0012485286041741261, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.777125000, qpos=[2.7512660026293596 0], qvel=[0.13979220148466517 0], normal_force=22.939622575934244, tangential_force=0.0, Fctrl=[6.1004166884933753 0], support_pos=np.float64(2.7543297346213107), support_vel=np.float64(0.2410150247027413), spring_force=np.float64(3.063731991951091), damping_force=np.float64(3.036684696542284), contact_flag=True, gap=-0.0012660026293596083, contact_distance=-0.0012660026293596083, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.777250000, qpos=[2.7512832135419534 0], qvel=[0.13768730074873506 0], normal_force=22.847607687116323, tangential_force=0.0, Fctrl=[6.1798355340625015 0], support_pos=np.float64(2.7543598684824175), support_vel=np.float64(0.24112665386867968), spring_force=np.float64(3.076654940464163), damping_force=np.float64(3.1031805935983385), contact_flag=True, gap=-0.0012832135419533763, contact_distance=-0.0012832135419533763, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.777375000, qpos=[2.751300164020607 0], qvel=[0.13560382922960332 0], normal_force=22.756717579085585, tangential_force=0.0, Fctrl=[6.2588680048503882 0], support_pos=np.float64(2.7543900162599884), support_vel=np.float64(0.24123768807856935), spring_force=np.float64(3.0898522393814076), damping_force=np.float64(3.169015765468981), contact_flag=True, gap=-0.0013001640206069531, contact_distance=-0.0013001640206069531, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.777500000, qpos=[2.751316856720361 0], qvel=[0.13354159803282392 0], normal_force=22.666942782726277, tangential_force=0.0, Fctrl=[6.3375170300436441 0], support_pos=np.float64(2.754420177879636), support_vel=np.float64(0.24134812705844438), spring_force=np.float64(3.10332115927503), damping_force=np.float64(3.234195870768614), contact_flag=True, gap=-0.0013168567203609705, contact_distance=-0.0013168567203609705, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.777625000, qpos=[2.7513332942728379 0], qvel=[0.13150041981373858 0], normal_force=22.578273903445005, tangential_force=0.0, Fctrl=[6.4157855157646146 0], support_pos=np.float64(2.7544503532669404), support_vel=np.float64(0.24145797053580814), spring_force=np.float64(3.1170589941025284), damping_force=np.float64(3.2987265216620867), contact_flag=True, gap=-0.0013332942728379038, contact_distance=-0.0013332942728379038, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.777750000, qpos=[2.7513494792864335 0], qvel=[0.12948010876527855 0], normal_force=22.490701620592603, tangential_force=0.0, Fctrl=[6.4936763452432249 0], support_pos=np.float64(2.754480542347446), support_vel=np.float64(0.24156721823963176), spring_force=np.float64(3.131063061012629), damping_force=np.float64(3.3626132842305965), contact_flag=True, gap=-0.0013494792864334748, contact_distance=-0.0013494792864334748, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.777875000, qpos=[2.7513654143465094 0], qvel=[0.12748048060585987 0], normal_force=22.40421668690052, tangential_force=0.0, Fctrl=[6.5711923789905953 0], support_pos=np.float64(2.754510745046665), support_vel=np.float64(0.2416758699003578), spring_force=np.float64(3.1453307001556574), damping_force=np.float64(3.425861678834938), contact_flag=True, gap=-0.001365414346509386, contact_distance=-0.001365414346509386, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.778000000, qpos=[2.7513811020155803 0], qvel=[0.12550135256737113 0], normal_force=22.31880992790993, tangential_force=0.0, Fctrl=[6.648336454970643 0], support_pos=np.float64(2.754540961290075), support_vel=np.float64(0.24178392524989914), spring_force=np.float64(3.159859274494803), damping_force=np.float64(3.48847718047584), contact_flag=True, gap=-0.0013811020155802822, contact_distance=-0.0013811020155802822, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.778125000, qpos=[2.7513965448335034 0], qvel=[0.12354254338325373 0], normal_force=22.234472241413908, tangential_force=0.0, Fctrl=[6.7251113887685223 0], support_pos=np.float64(2.7545711910031203), support_vel=np.float64(0.24189138402163998), spring_force=np.float64(3.174646169616935), damping_force=np.float64(3.5504652191515875), contact_flag=True, gap=-0.001396544833503377, contact_distance=-0.001396544833503377, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.778250000, qpos=[2.7514117453176627 0], qvel=[0.12160387327667305 0], normal_force=22.151194596898172, tangential_force=0.0, Fctrl=[6.8015199737620975 0], support_pos=np.float64(2.754601434111212), support_vel=np.float64(0.24199824595043648), spring_force=np.float64(3.1896887935491947), damping_force=np.float64(3.611831180212903), contact_flag=True, gap=-0.0014117453176627492, contact_distance=-0.0014117453176627492, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.778375000, qpos=[2.7514267059631563 0], qvel=[0.11968516394878104 0], normal_force=22.06896803499164, tangential_force=0.0, Fctrl=[6.8775649812871258 0], support_pos=np.float64(2.7546316905397283), support_vel=np.float64(0.2421045107726174), spring_force=np.float64(3.204984576572034), damping_force=np.float64(3.672580404715091), contact_flag=True, gap=-0.001426705963156305, contact_distance=-0.001426705963156305, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.778500000, qpos=[2.7514414292429774 0], qvel=[0.11778623856706798 0], normal_force=21.98778366691517, tangential_force=0.0, Fctrl=[6.9532491608051057 0], support_pos=np.float64(2.754661960214015), support_vel=np.float64(0.2422101782259854), spring_force=np.float64(3.220530971037583), damping_force=np.float64(3.7327181897675223), contact_flag=True, gap=-0.00144142924297741, contact_distance=-0.00144142924297741, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.778625000, qpos=[2.7514559176081965 0], qvel=[0.11590692175380422 0], normal_force=21.90763267393624, tangential_force=0.0, Fctrl=[7.0285752400679122 0], support_pos=np.float64(2.754692243059384), support_vel=np.float64(0.24231524804981555), spring_force=np.float64(3.2363254511875716), damping_force=np.float64(3.79224978888034), contact_flag=True, gap=-0.001455917608196522, contact_distance=-0.001455917608196522, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.778750000, qpos=[2.7514701734881433 0], qvel=[0.11404703957457069 0], normal_force=21.828506306831986, tangential_force=0.0, Fctrl=[7.103545925280792 0], support_pos=np.float64(2.7547225390011154), support_vel=np.float64(0.24241971998485895), spring_force=np.float64(3.252365512972144), damping_force=np.float64(3.851180412308648), contact_flag=True, gap=-0.001470173488143267, contact_distance=-0.001470173488143267, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.778875000, qpos=[2.7514841992905841 0], qvel=[0.11220641952687678 0], normal_force=21.750395885351566, tangential_force=0.0, Fctrl=[7.1781639012670517 0], support_pos=np.float64(2.754752847964457), support_vel=np.float64(0.24252359377334157), spring_force=np.float64(3.268648673873109), damping_force=np.float64(3.909515227393943), contact_flag=True, gap=-0.0014841992905840762, contact_distance=-0.0014841992905840762, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.779000000, qpos=[2.7514979974019003 0], qvel=[0.11038489052886621 0], normal_force=21.67329279768382, tangential_force=0.0, Fctrl=[7.2524318316279377 0], support_pos=np.float64(2.7547831698746252), support_vel=np.float64(0.24262686915896503), spring_force=np.float64(3.285172472724973), damping_force=np.float64(3.9672593589029645), contact_flag=True, gap=-0.001497997401900264, contact_distance=-0.001497997401900264, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.779125000, qpos=[2.7515115701872639 0], qvel=[0.10858228290810923 0], normal_force=21.59718849992853, tangential_force=0.0, Fctrl=[7.3263523589030362 0], support_pos=np.float64(2.754813504656803), support_vel=np.float64(0.24272954588690773), spring_force=np.float64(3.3019344695390807), damping_force=np.float64(4.0244178893639555), contact_flag=True, gap=-0.0015115701872638887, contact_distance=-0.0015115701872638887, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.779250000, qpos=[2.7515249199908127 0], qvel=[0.10679842839048104 0], normal_force=21.522074515573703, tangential_force=0.0, Fctrl=[7.3999281047303063 0], support_pos=np.float64(2.7548438522361427), support_vel=np.float64(0.2428316237038254), spring_force=np.float64(3.318932245329975), damping_force=np.float64(4.080995859400331), contact_flag=True, gap=-0.0015249199908127231, contact_distance=-0.0015249199908127231, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.779375000, qpos=[2.7515380491358239 0], qvel=[0.10503316008912561 0], normal_force=21.447942434973935, tangential_force=0.0, Fctrl=[7.4731616700017272 0], support_pos=np.float64(2.754874212537764), support_vel=np.float64(0.24293310235785037), spring_force=np.float64(3.3361634019399844), damping_force=np.float64(4.136998268061743), contact_flag=True, gap=-0.0015380491358238935, contact_distance=-0.0015380491358238935, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.779500000, qpos=[2.7515509599248857 0], qvel=[0.10328631249350409 0], normal_force=21.3747839148372, tangential_force=0.0, Fctrl=[7.5460556350236221 0], support_pos=np.float64(2.7549045854867567), support_vel=np.float64(0.2430339815985945), spring_force=np.float64(3.35362556187091), damping_force=np.float64(4.192430073152712), contact_flag=True, gap=-0.001550959924885742, contact_distance=-0.001550959924885742, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.779625000, qpos=[2.7515636546400679 0], qvel=[0.10155772145852739 0], normal_force=21.302590677707666, tangential_force=0.0, Fctrl=[7.6186125596685725 0], support_pos=np.float64(2.754934971008178), support_vel=np.float64(0.24313426117714831), spring_force=np.float64(3.3713163681099445), damping_force=np.float64(4.247296191558628), contact_flag=True, gap=-0.001563654640067913, contact_distance=-0.001563654640067913, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.779750000, qpos=[2.7515761355430923 0], qvel=[0.099847224193772496 0], normal_force=21.23135451146302, tangential_force=0.0, Fctrl=[7.6908349835315342 0], support_pos=np.float64(2.7549653690270546), support_vel=np.float64(0.24323394084608194), spring_force=np.float64(3.3892334839622507), damping_force=np.float64(4.3016014995692835), contact_flag=True, gap=-0.0015761355430923274, contact_distance=-0.0015761355430923274, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.779875000, qpos=[2.7515884048754988 0], qvel=[0.098154659252781065 0], normal_force=21.161067268804896, tangential_force=0.0, Fctrl=[7.7627254260839225 0], support_pos=np.float64(2.754995779468383), support_vel=np.float64(0.2433330203594457), spring_force=np.float64(3.4073745928839827), damping_force=np.float64(4.35535083319994), contact_flag=True, gap=-0.0015884048754988278, contact_distance=-0.0015884048754988278, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.780000000, qpos=[2.7516004648588139 0], qvel=[0.096479866522440949 0], normal_force=21.09172086676162, tangential_force=0.0, Fctrl=[7.8342863868238846 0], support_pos=np.float64(2.755026202257128), support_vel=np.float64(0.2434314994727712), spring_force=np.float64(3.425737398313977), damping_force=np.float64(4.408548988509907), contact_flag=True, gap=-0.0016004648588139325, contact_distance=-0.0016004648588139325, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.780125000, qpos=[2.7516123176947156 0], qvel=[0.094822687212448728 0], normal_force=21.023307286190107, tangential_force=0.0, Fctrl=[7.9055203454276368 0], support_pos=np.float64(2.7550566373182246), support_vel=np.float64(0.2435293779430701), spring_force=np.float64(3.4443196235089957), damping_force=np.float64(4.461200721918641), contact_flag=True, gap=-0.0016123176947155926, contact_distance=-0.0016123176947155926, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.780250000, qpos=[2.7516239655651962 0], qvel=[0.093182963844853417 0], normal_force=20.955818571281025, tangential_force=0.0, Fctrl=[7.976429761900266 0], support_pos=np.float64(2.755087084576577), support_vel=np.float64(0.24362665552883747), spring_force=np.float64(3.463119011380744), damping_force=np.float64(4.513310750519522), contact_flag=True, gap=-0.0016239655651961726, contact_distance=-0.0016239655651961726, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.780375000, qpos=[2.7516354106327268 0], qvel=[0.091560540243680821 0], normal_force=20.88924682907277, tangential_force=0.0, Fctrl=[8.0470170767239839 0], support_pos=np.float64(2.7551175439570597), support_vel=np.float64(0.24372333199005056), spring_force=np.float64(3.4821333243328922), damping_force=np.float64(4.564883752391092), contact_flag=True, gap=-0.0016354106327267637, contact_distance=-0.0016354106327267637, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.780500000, qpos=[2.7516466550404175 0], qvel=[0.089955261524637217 0], normal_force=20.823584228963444, tangential_force=0.0, Fctrl=[8.1172847110062882 0], support_pos=np.float64(2.755148015384518), support_vel=np.float64(0.24381940708816974), spring_force=np.float64(3.5013603441003127), damping_force=np.float64(4.6159243669059755), contact_flag=True, gap=-0.0016466550404174995, contact_distance=-0.0016466550404174995, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.780625000, qpos=[2.7516577009121783 0], qvel=[0.088366974084892566 0], normal_force=20.758823002228223, tangential_force=0.0, Fctrl=[8.1872350666243925 0], support_pos=np.float64(2.7551784987837653), support_vel=np.float64(0.24391488058613933), spring_force=np.float64(3.520797871586989), damping_force=np.float64(4.666437195037403), contact_flag=True, gap=-0.001657700912178317, contact_distance=-0.001657700912178317, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.780750000, qpos=[2.7516685503528775 0], qvel=[0.086795525592942083 0], normal_force=20.694955441542785, tangential_force=0.0, Fctrl=[8.2568705263735147 0], support_pos=np.float64(2.7552089940795876), support_vel=np.float64(0.24400975224838792), spring_force=np.float64(3.5404437267101407), damping_force=np.float64(4.716426799663375), contact_flag=True, gap=-0.0016685503528774959, contact_distance=-0.0016685503528774959, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.780875000, qpos=[2.7516792054484998 0], qvel=[0.085240764978545921 0], normal_force=20.631973900508658, tangential_force=0.0, Fctrl=[8.3261934541101912 0], support_pos=np.float64(2.7552395011967414), support_vel=np.float64(0.24410402184082958), spring_force=np.float64(3.560295748241682), damping_force=np.float64(4.765897705868509), contact_flag=True, gap=-0.0016792054484997543, contact_distance=-0.0016792054484997543, rho=0.0, mode=CONTACT, phase=PERIODIC
