time=0.000000000, qpos=[2.75 0], qvel=[0 0], normal_force=0.0, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=0.0, contact_distance=0.0, rho=nan, mode=BOUNDARY, phase=SETTLE
time=0.997750000, qpos=[2.7503723343081354 4.2420150607758256e-05], qvel=[5.3989693490165646e-13 0.00012323963325861281], normal_force=10.000000000104235, tangential_force=1.3953209144107608, Fctrl=[10 1.3955000000002502], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.27906418287924334, mode=QUASI_STICK, phase=RAMP
time=0.997875000, qpos=[2.7503723343081354 4.2435558360128196e-05], qvel=[5.4123340107686592e-13 0.00012326201895952087], normal_force=10.000000000105729, tangential_force=1.3955709144109918, Fctrl=[10 1.3957500000002501], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.27911418287924733, mode=QUASI_STICK, phase=RAMP
time=0.998000000, qpos=[2.7503723343081354 4.2450968910710753e-05], qvel=[5.4256986725207537e-13 0.00012328440466042893], normal_force=10.000000000107221, tangential_force=1.3958209144112228, Fctrl=[10 1.3960000000002504], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2791641828792513, mode=QUASI_STICK, phase=RAMP
time=0.998125000, qpos=[2.7503723343081354 4.2466382259505919e-05], qvel=[5.4390633342728483e-13 0.00012330679036133698], normal_force=10.000000000108713, tangential_force=1.3960709144114536, Fctrl=[10 1.3962500000002502], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2792141828792553, mode=QUASI_STICK, phase=RAMP
time=0.998250000, qpos=[2.7503723343081354 4.2481798406513702e-05], qvel=[5.4524279960249429e-13 0.00012332917606224504], normal_force=10.000000000110205, tangential_force=1.3963209144116844, Fctrl=[10 1.3965000000002505], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.27926418287925925, mode=QUASI_STICK, phase=RAMP
time=0.998375000, qpos=[2.7503723343081354 4.2497217351734094e-05], qvel=[5.4657926577770374e-13 0.00012335156176315309], normal_force=10.000000000111699, tangential_force=1.3965709144119154, Fctrl=[10 1.3967500000002504], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2793141828792632, mode=QUASI_STICK, phase=RAMP
time=0.998500000, qpos=[2.7503723343081354 4.2512639095167103e-05], qvel=[5.479157319529132e-13 0.00012337394746406115], normal_force=10.000000000113191, tangential_force=1.3968209144121462, Fctrl=[10 1.3970000000002507], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.27936418287926706, mode=QUASI_STICK, phase=RAMP
time=0.998625000, qpos=[2.7503723343081354 4.2528063636812721e-05], qvel=[5.4925219812812265e-13 0.0001233963331649692], normal_force=10.000000000114683, tangential_force=1.3970709144123772, Fctrl=[10 1.3972500000002506], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.279414182879271, mode=QUASI_STICK, phase=RAMP
time=0.998750000, qpos=[2.7503723343081354 4.2543490976670956e-05], qvel=[5.5058866430333211e-13 0.00012341871886587726], normal_force=10.000000000116177, tangential_force=1.397320914412608, Fctrl=[10 1.3975000000002509], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2794641828792749, mode=QUASI_STICK, phase=RAMP
time=0.998875000, qpos=[2.7503723343081354 4.2558921114741808e-05], qvel=[5.5192513047854156e-13 0.00012344110456678531], normal_force=10.00000000011767, tangential_force=1.397570914412839, Fctrl=[10 1.3977500000002507], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.27951418287927876, mode=QUASI_STICK, phase=RAMP
time=0.999000000, qpos=[2.7503723343081354 4.2574354051025269e-05], qvel=[5.5326159665375102e-13 0.00012346349026769337], normal_force=10.000000000119162, tangential_force=1.3978209144130698, Fctrl=[10 1.398000000000251], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.27956418287928264, mode=QUASI_STICK, phase=RAMP
time=0.999125000, qpos=[2.7503723343081354 4.2589789785521347e-05], qvel=[5.5459806282896047e-13 0.00012348587596860142], normal_force=10.000000000120654, tangential_force=1.3980709144133006, Fctrl=[10 1.3982500000002509], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.27961418287928647, mode=QUASI_STICK, phase=RAMP
time=0.999250000, qpos=[2.7503723343081354 4.2605228318230034e-05], qvel=[5.5593452900416993e-13 0.00012350826166950948], normal_force=10.000000000122146, tangential_force=1.3983209144135316, Fctrl=[10 1.3985000000002512], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.27966418287929035, mode=QUASI_STICK, phase=RAMP
time=0.999375000, qpos=[2.7503723343081354 4.2620669649151338e-05], qvel=[5.5727099517937938e-13 0.00012353064737041753], normal_force=10.000000000123638, tangential_force=1.3985709144137624, Fctrl=[10 1.3987500000002511], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2797141828792941, mode=QUASI_STICK, phase=RAMP
time=0.999500000, qpos=[2.7503723343081354 4.2636113778285252e-05], qvel=[5.5860746135458884e-13 0.00012355303307132559], normal_force=10.00000000012513, tangential_force=1.3988209144139934, Fctrl=[10 1.3990000000002514], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.279764182879298, mode=QUASI_STICK, phase=RAMP
time=0.999625000, qpos=[2.7503723343081354 4.2651560705631782e-05], qvel=[5.5994392752979829e-13 0.00012357541877223364], normal_force=10.000000000126624, tangential_force=1.3990709144142242, Fctrl=[10 1.3992500000002512], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2798141828793017, mode=QUASI_STICK, phase=RAMP
time=0.999750000, qpos=[2.7503723343081354 4.2667010431190921e-05], qvel=[5.6128039370500775e-13 0.0001235978044731417], normal_force=10.000000000128116, tangential_force=1.3993209144144552, Fctrl=[10 1.3995000000002515], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.27986418287930553, mode=QUASI_STICK, phase=RAMP
time=0.999875000, qpos=[2.7503723343081354 4.2682462954962678e-05], qvel=[5.626168598802172e-13 0.00012362019017404975], normal_force=10.00000000012961, tangential_force=1.399570914414686, Fctrl=[10 1.3997500000002514], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2799141828793092, mode=QUASI_STICK, phase=RAMP
time=1.000000000, qpos=[2.7503723343081354 4.269791827694705e-05], qvel=[5.6395332605542666e-13 0.00012364257587495781], normal_force=10.000000000131102, tangential_force=1.3998209144149167, Fctrl=[10 1.4000000000002513], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.27996418287931296, mode=QUASI_STICK, phase=RAMP
time=1.000125000, qpos=[2.7503723343081354 4.2713376397144033e-05], qvel=[5.6528979223063611e-13 0.00012366496157586586], normal_force=10.000000000132594, tangential_force=1.4000709144151477, Fctrl=[10 1.4002500000002511], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28001418287931673, mode=QUASI_STICK, phase=RAMP
time=1.000250000, qpos=[2.7503723343081354 4.2728837315553632e-05], qvel=[5.6662625840584557e-13 0.00012368734727677392], normal_force=10.000000000134087, tangential_force=1.4003209144153785, Fctrl=[10 1.400500000000251], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28006418287932044, mode=QUASI_STICK, phase=RAMP
time=1.000375000, qpos=[2.7503723343081354 4.274430103217584e-05], qvel=[5.6796272458105503e-13 0.00012370973297768197], normal_force=10.000000000135579, tangential_force=1.4005709144156095, Fctrl=[10 1.4007500000002509], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28011418287932416, mode=QUASI_STICK, phase=RAMP
time=1.000500000, qpos=[2.7503723343081354 4.2759767547010665e-05], qvel=[5.6929919075626448e-13 0.00012373211867859003], normal_force=10.00000000013707, tangential_force=1.4008209144158403, Fctrl=[10 1.4010000000002507], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2801641828793278, mode=QUASI_STICK, phase=RAMP
time=1.000625000, qpos=[2.7503723343081354 4.27752368600581e-05], qvel=[5.7063565693147394e-13 0.00012375450437949808], normal_force=10.000000000138565, tangential_force=1.4010709144160713, Fctrl=[10 1.4012500000002506], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2802141828793315, mode=QUASI_STICK, phase=RAMP
time=1.000750000, qpos=[2.7503723343081354 4.2790708971318151e-05], qvel=[5.7197212310668339e-13 0.00012377689008040614], normal_force=10.000000000140057, tangential_force=1.4013209144163021, Fctrl=[10 1.4015000000002504], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28026418287933513, mode=QUASI_STICK, phase=RAMP
time=1.000875000, qpos=[2.7503723343081354 4.2806183880790812e-05], qvel=[5.7330858928189285e-13 0.00012379927578131419], normal_force=10.000000000141549, tangential_force=1.4015709144165331, Fctrl=[10 1.4017500000002503], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2803141828793388, mode=QUASI_STICK, phase=RAMP
time=1.001000000, qpos=[2.7503723343081354 4.282166158847609e-05], qvel=[5.746450554571023e-13 0.00012382166148222225], normal_force=10.000000000143041, tangential_force=1.401820914416764, Fctrl=[10 1.4020000000002502], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28036418287934245, mode=QUASI_STICK, phase=RAMP
time=1.001125000, qpos=[2.7503723343081354 4.2837142094373983e-05], qvel=[5.7598152163231176e-13 0.0001238440471831303], normal_force=10.000000000144535, tangential_force=1.4020709144169947, Fctrl=[10 1.40225000000025], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.280414182879346, mode=QUASI_STICK, phase=RAMP
time=1.001250000, qpos=[2.7503723343081354 4.2852625398484487e-05], qvel=[5.7731798780752121e-13 0.00012386643288403836], normal_force=10.000000000146027, tangential_force=1.4023209144172257, Fctrl=[10 1.4025000000002499], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2804641828793496, mode=QUASI_STICK, phase=RAMP
time=1.001375000, qpos=[2.7503723343081354 4.2868111500807607e-05], qvel=[5.7865445398273067e-13 0.00012388881858494641], normal_force=10.00000000014752, tangential_force=1.4025709144174565, Fctrl=[10 1.4027500000002497], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2805141828793532, mode=QUASI_STICK, phase=RAMP
time=1.001500000, qpos=[2.7503723343081354 4.2883600401343337e-05], qvel=[5.7999092015794012e-13 0.00012391120428585447], normal_force=10.000000000149013, tangential_force=1.4028209144176873, Fctrl=[10 1.4030000000002496], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2805641828793567, mode=QUASI_STICK, phase=RAMP
time=1.001625000, qpos=[2.7503723343081354 4.2899092100091683e-05], qvel=[5.8132738633314958e-13 0.00012393358998676252], normal_force=10.000000000150505, tangential_force=1.4030709144179183, Fctrl=[10 1.4032500000002495], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28061418287936024, mode=QUASI_STICK, phase=RAMP
time=1.001750000, qpos=[2.7503723343081354 4.2914586597052639e-05], qvel=[5.8266385250835903e-13 0.00012395597568767058], normal_force=10.000000000151998, tangential_force=1.4033209144181493, Fctrl=[10 1.4035000000002493], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28066418287936384, mode=QUASI_STICK, phase=RAMP
time=1.001875000, qpos=[2.7503723343081354 4.2930083892226212e-05], qvel=[5.8400031868356849e-13 0.00012397836138857863], normal_force=10.00000000015349, tangential_force=1.4035709144183801, Fctrl=[10 1.4037500000002492], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28071418287936734, mode=QUASI_STICK, phase=RAMP
time=1.002000000, qpos=[2.7503723343081354 4.2945583985612401e-05], qvel=[5.8533678485877794e-13 0.00012400074708948669], normal_force=10.000000000154982, tangential_force=1.403820914418611, Fctrl=[10 1.404000000000249], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2807641828793708, mode=QUASI_STICK, phase=RAMP
time=1.002125000, qpos=[2.7503723343081354 4.2961086877211199e-05], qvel=[5.866732510339874e-13 0.00012402313279039474], normal_force=10.000000000156474, tangential_force=1.404070914418842, Fctrl=[10 1.4042500000002489], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2808141828793744, mode=QUASI_STICK, phase=RAMP
time=1.002250000, qpos=[2.7503723343081354 4.2976592567022614e-05], qvel=[5.8800971720919685e-13 0.0001240455184913028], normal_force=10.000000000157966, tangential_force=1.4043209144190727, Fctrl=[10 1.4045000000002488], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2808641828793778, mode=QUASI_STICK, phase=RAMP
time=1.002375000, qpos=[2.7503723343081354 4.2992101055046639e-05], qvel=[5.8934618338440631e-13 0.00012406790419221085], normal_force=10.00000000015946, tangential_force=1.4045709144193035, Fctrl=[10 1.4047500000002486], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28091418287938125, mode=QUASI_STICK, phase=RAMP
time=1.002500000, qpos=[2.7503723343081354 4.300761234128328e-05], qvel=[5.9068264955961577e-13 0.00012409028989311891], normal_force=10.000000000160952, tangential_force=1.4048209144195345, Fctrl=[10 1.4050000000002485], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28096418287938474, mode=QUASI_STICK, phase=RAMP
time=1.002625000, qpos=[2.7503723343081354 4.3023126425732531e-05], qvel=[5.9201911573482522e-13 0.00012411267559402696], normal_force=10.000000000162446, tangential_force=1.4050709144197655, Fctrl=[10 1.4052500000002484], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2810141828793881, mode=QUASI_STICK, phase=RAMP
time=1.002750000, qpos=[2.7503723343081354 4.3038643308394399e-05], qvel=[5.9335558191003468e-13 0.00012413506129493502], normal_force=10.000000000163938, tangential_force=1.4053209144199963, Fctrl=[10 1.4055000000002482], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28106418287939156, mode=QUASI_STICK, phase=RAMP
time=1.002875000, qpos=[2.7503723343081354 4.3054162989268876e-05], qvel=[5.9469204808524413e-13 0.00012415744699584307], normal_force=10.00000000016543, tangential_force=1.405570914420227, Fctrl=[10 1.4057500000002481], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28111418287939494, mode=QUASI_STICK, phase=RAMP
time=1.003000000, qpos=[2.7503723343081354 4.306968546835597e-05], qvel=[5.9602851426045359e-13 0.00012417983269675113], normal_force=10.000000000166922, tangential_force=1.405820914420458, Fctrl=[10 1.4060000000002479], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28116418287939837, mode=QUASI_STICK, phase=RAMP
time=1.003125000, qpos=[2.7503723343081354 4.308521074565568e-05], qvel=[5.9736498043566304e-13 0.00012420221839765918], normal_force=10.000000000168415, tangential_force=1.406070914420689, Fctrl=[10 1.4062500000002478], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.28121418287940175, mode=QUASI_STICK, phase=RAMP
time=1.003250000, qpos=[2.7503723343081354 4.3100738821167999e-05], qvel=[5.987014466108725e-13 0.00012422460409856724], normal_force=10.000000000169909, tangential_force=1.4063209144209197, Fctrl=[10 1.4065000000002477], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.281264182879405, mode=QUASI_STICK, phase=RAMP
time=1.003375000, qpos=[2.7503723343081354 4.3116269694892936e-05], qvel=[6.0003791278608195e-13 0.00012424698979947529], normal_force=10.0000000001714, tangential_force=1.4065709144211507, Fctrl=[10 1.4067500000002475], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.2813141828794084, mode=QUASI_STICK, phase=RAMP
